store,id,brand,title,price_usd,sku,in_stock,image,local_image_path,store_url
Crist Fragrances,cf_10373475107091,CRISTFRAGANCES WHOLESALE,Paris Hilton Women's Gold Rush Eau De Parfum 3.4  Oz,18.0,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/19137625_fpx.webp?v=1776528438,imagenes_perfumes\crist_fragrances\cf_10373475107091_Paris_Hilton_Women's_Gold_Rush_Eau_De_Parfum_3.4_Oz.webp,https://wholesale.cristfragances.com/products/paris-hilton-womens-gold-rush-eau-de-parfum-3-4-oz
Crist Fragrances,cf_10371050373395,Crist Fragances - Wholesale,Prada Men's Luna Rossa Ocean EDP Spray 3.38 oz,91.0,3614273768832,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/prada-mens-luna-rossa-ocean-edp-spray-338-oz-fragrances-3614273768832_1.jpg?v=1776289023,imagenes_perfumes\crist_fragrances\cf_10371050373395_Prada_Men's_Luna_Rossa_Ocean_EDP_Spray_3.38_oz.jpg,https://wholesale.cristfragances.com/products/prada-mens-luna-rossa-ocean-edp-spray-3-38-oz
Crist Fragrances,cf_10372256694547,CRISTFRAGANCES WHOLESALE,Hawas Ice 2-Piece Perfume Travel Gift Set by Rasasi,43.5,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/uvj4fi6bwupqcgkkt5yr.webp?v=1776363602,imagenes_perfumes\crist_fragrances\cf_10372256694547_Hawas_Ice_2-Piece_Perfume_Travel_Gift_Set_by_Rasasi.webp,https://wholesale.cristfragances.com/products/hawas-ice-2-piece-perfume-travel-gift-set-by-rasasi
Crist Fragrances,cf_10224524230931,Crist Fragances - Wholesale,VULCAN BLACK FRIDAY EDITION Edp,39.5,,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/vulcan-black-perfume-bottle-beside-packaging-against-white-background_jpg.webp?v=1764817930,imagenes_perfumes\crist_fragrances\cf_10224524230931_VULCAN_BLACK_FRIDAY_EDITION_Edp.webp,https://wholesale.cristfragances.com/products/vulcan-black-friday-edition-edp
Crist Fragrances,cf_10370951086355,CRISTFRAGANCES WHOLESALE,Pure Diamond The House of Oud for women and men 75ml,285.0,8051706742543,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/o.142604.jpg?v=1776283411,imagenes_perfumes\crist_fragrances\cf_10370951086355_Pure_Diamond_The_House_of_Oud_for_women_and_men_75ml.jpg,https://wholesale.cristfragances.com/products/pure-diamond-the-house-of-oud-for-women-and-men-75ml
Crist Fragrances,cf_10373471535379,CRISTFRAGANCES WHOLESALE,Riiffs Men's Intrepid EDP Spray 3.4 oz,18.0,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/riiffs-unisex-intrepid-edp-34-oz-fragrances-6291108734094.jpg?v=1776528178,imagenes_perfumes\crist_fragrances\cf_10373471535379_Riiffs_Men's_Intrepid_EDP_Spray_3.4_oz.jpg,https://wholesale.cristfragances.com/products/riiffs-mens-intrepid-edp-spray-3-4-oz
Crist Fragrances,cf_10369914142995,CRISTFRAGANCES WHOLESALE,Lattafa Perfumes Ana Abiyedh for Unisex 60ml (2.0 oz),12.5,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_71.webp?v=1776202648,imagenes_perfumes\crist_fragrances\cf_10369914142995_Lattafa_Perfumes_Ana_Abiyedh_for_Unisex_60ml_(2.0_oz).webp,https://wholesale.cristfragances.com/products/lattafa-perfumes-ana-abiyedh-for-unisex-eau-de-parfum-spray-2-0-ounce
Crist Fragrances,cf_10372932600083,CRISTFRAGANCES WHOLESALE,Ariana Grande MOD Vanilla for Women EDP,50.0,,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/mod-vanilla_1024x1024_d6b681f2-dc4a-44f8-ae7a-5be002e27abc.webp?v=1776431613,imagenes_perfumes\crist_fragrances\cf_10372932600083_Ariana_Grande_MOD_Vanilla_for_Women_EDP.webp,https://wholesale.cristfragances.com/products/ariana-grande-mod-vanilla-for-women-edp
Crist Fragrances,cf_10373482447123,CRISTFRAGANCES WHOLESALE,EMPER LEGEND ELIXIR EDP 100ML,18.0,6291108525807,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/A-683.png?v=1776530157,imagenes_perfumes\crist_fragrances\cf_10373482447123_EMPER_LEGEND_ELIXIR_EDP_100ML.png,https://wholesale.cristfragances.com/products/emper-legend-elixir-edp-100ml
Crist Fragrances,cf_10373046763795,CRISTFRAGANCES WHOLESALE,Freeze Riiffs Perfumes for women and men,30.25,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/IMG-0331.jpg?v=1787601670,imagenes_perfumes\crist_fragrances\cf_10373046763795_Freeze_Riiffs_Perfumes_for_women_and_men.jpg,https://wholesale.cristfragances.com/products/freeze-riiffs-perfumes-for-women-and-men
Crist Fragrances,cf_10372936335635,CRISTFRAGANCES WHOLESALE,ARIANA GRANDE Mod Blush 3.4 oz EDP for women,50.5,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/mod-blush-ariana-grande_1280x_ffdfa568-aa23-439f-abc7-dea6e98e844e.webp?v=1776431697,imagenes_perfumes\crist_fragrances\cf_10372936335635_ARIANA_GRANDE_Mod_Blush_3.4_oz_EDP_for_women.webp,https://wholesale.cristfragances.com/products/39383-certified-reviews-39-4k-4-9-star-ratingcertified-reviewspowered-by-yotpo-bbb-with-a-rating-icon-ariana-grande-mod-blush-3-4-oz-edp-for-women
Crist Fragrances,cf_10367020892435,CRISTFRAGANCES WHOLESALE,YSL YVES SAINT LAURENT  ICED COLOGNE  0.04oz 1.2ml EDT INTENSE SPRAY SAMPLES (PAQ 12 UNITS),24.99,3614274492392,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_68.webp?v=1776036912,imagenes_perfumes\crist_fragrances\cf_10367020892435_YSL_YVES_SAINT_LAURENT_ICED_COLOGNE_0.04oz_1.2ml_EDT_INTENSE_SPRAY_SAMPLES_(PAQ_.webp,https://wholesale.cristfragances.com/products/ysl-yves-saint-laurent-iced-cologne-0-04oz-1-2ml-edt-intense-spray-samples-paq-12-units
Crist Fragrances,cf_10376080916755,CRISTFRAGANCES WHOLESALE,L'Interdit Eau de Parfum Intense Givenchy 80ML,110.0,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/3274872411692_P069172_L_INTERDIT-EDPI-80ML_4.avif?v=1776892708,imagenes_perfumes\crist_fragrances\cf_10376080916755_L'Interdit_Eau_de_Parfum_Intense_Givenchy_80ML.avif,https://wholesale.cristfragances.com/products/linterdit-eau-de-parfum-intense-givenchy
Crist Fragrances,cf_10111995412755,Crist Fragances - Wholesale,212 VIP Black Eau de Parfum 100 ml,68.99,8411061043844,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/IMG_8349.jpg?v=1756669756,imagenes_perfumes\crist_fragrances\cf_10111995412755_212_VIP_Black_Eau_de_Parfum_100_ml.jpg,https://wholesale.cristfragances.com/products/212-vip-black-eau-de-parfum-100-ml
Crist Fragrances,cf_10367021220115,Crist Fragances - Wholesale,Prada Luna Rossa Ocean / EDT Spray 0.04 oz (1.2 ml),3.5,3614273768771,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l960_1.webp?v=1776037474,imagenes_perfumes\crist_fragrances\cf_10367021220115_Prada_Luna_Rossa_Ocean_EDT_Spray_0.04_oz_(1.2_ml).webp,https://wholesale.cristfragances.com/products/prada-luna-rossa-ocean-edt-spray-0-04-oz-1-2-ml
Crist Fragrances,cf_10367021056275,Crist Fragances - Wholesale,Prada Luna Rossa Ocean / EDT Spray 0.04 oz (1.2 ml) (PAQ 12 UNITS),24.99,3614273768771,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/prada-luna-rossa-ocean-prada-edt-spray-004-oz-12-ml-m-3614273768771.jpg?v=1776037322,imagenes_perfumes\crist_fragrances\cf_10367021056275_Prada_Luna_Rossa_Ocean_EDT_Spray_0.04_oz_(1.2_ml)_(PAQ_12_UNITS).jpg,https://wholesale.cristfragances.com/products/prada-luna-rossa-ocean-edt-spray-0-04-oz-1-2-ml-paq-12-units
Crist Fragrances,cf_10367019843859,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Y / Ysl EDP Spray Vial 0.04 oz (1.2 ml),3.5,3614272050631,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/y-ysl-edp-spray-vial-005-oz-15-ml-m-3614272050631.jpg?v=1776036079,imagenes_perfumes\crist_fragrances\cf_10367019843859_Yves_Saint_Laurent_Y_Ysl_EDP_Spray_Vial_0.04_oz_(1.2_ml).jpg,https://wholesale.cristfragances.com/products/yves-saint-laurent-y-ysl-edp-spray-vial-0-04-oz-1-2-ml
Crist Fragrances,cf_10051528261907,Carolina Herrera,CAROLINA HERRERA  Bad Boy Cobalt  EDP Spray 3.4,94.0,,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/IMG_3505.jpg?v=1751750210,imagenes_perfumes\crist_fragrances\cf_10051528261907_CAROLINA_HERRERA_Bad_Boy_Cobalt_EDP_Spray_3.4.jpg,https://wholesale.cristfragances.com/products/carolina-herrera-fragancias-para-hombre-bad-boy-cobalt-edp-spray-3-4
Crist Fragrances,cf_10367009587475,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Myslf Sample Vial 0.04 Oz ( 1.2 ml ) Eau de Parfum Men Spray,3.5,3614273852784,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_64_f6c0d351-52d2-42e4-a2e0-a33c09ec028d.webp?v=1776032988,imagenes_perfumes\crist_fragrances\cf_10367009587475_Yves_Saint_Laurent_Myslf_Sample_Vial_0.04_Oz_(_1.2_ml_)_Eau_de_Parfum_Men_Spray.webp,https://wholesale.cristfragances.com/products/yves-saint-laurent-myslf-sample-vial-0-04-oz-1-2-ml-eau-de-parfum-men-spray-1
Crist Fragrances,cf_10369101005075,CRISTFRAGANCES WHOLESALE,Nitro Gold Dumont for women and men,36.95,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_70.webp?v=1776182537,imagenes_perfumes\crist_fragrances\cf_10369101005075_Nitro_Gold_Dumont_for_women_and_men.webp,https://wholesale.cristfragances.com/products/nitro-gold-dumont-for-women-and-men
Crist Fragrances,cf_10370966946067,CRISTFRAGANCES WHOLESALE,L’Explicite The House of Oud for women and men,159.99,8051706742673,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/dark-375x500.103062.2x.avif?v=1776285834,imagenes_perfumes\crist_fragrances\cf_10370966946067_L’Explicite_The_House_of_Oud_for_women_and_men.avif,https://wholesale.cristfragances.com/products/l-explicite-the-house-of-oud-for-women-and-men
Crist Fragrances,cf_10370962555155,Crist Fragances - Original Arabian Fragances,Empathy The House of Oud for women and men,162.0,8051277318598,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/dark-375x500.43565.2x.avif?v=1776285579,imagenes_perfumes\crist_fragrances\cf_10370962555155_Empathy_The_House_of_Oud_for_women_and_men.avif,https://wholesale.cristfragances.com/products/empathy-the-house-of-oud-for-women-and-men
Crist Fragrances,cf_10367010603283,CRISTFRAGANCES WHOLESALE,"YSL Yves Saint Laurent Libre Eau de Parfum EDP Sample Spray .04oz, 1.2ml (PAQ 12 UNITS)",24.99,3614273912761,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.22.jpg?v=1776033188,"imagenes_perfumes\crist_fragrances\cf_10367010603283_YSL_Yves_Saint_Laurent_Libre_Eau_de_Parfum_EDP_Sample_Spray_.04oz,_1.2ml_(PAQ_12.jpg",https://wholesale.cristfragances.com/products/ysl-yves-saint-laurent-libre-eau-de-parfum-edp-sample-spray-04oz-1-2ml-paq-12-units
Crist Fragrances,cf_10367019942163,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Y / Ysl EDP Spray Vial 0.04 oz (1.2 ml) (PAQ 12 UNITS),24.99,3614272050631,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_67.webp?v=1776036226,imagenes_perfumes\crist_fragrances\cf_10367019942163_Yves_Saint_Laurent_Y_Ysl_EDP_Spray_Vial_0.04_oz_(1.2_ml)_(PAQ_12_UNITS).webp,https://wholesale.cristfragances.com/products/yves-saint-laurent-y-ysl-edp-spray-vial-0-04-oz-1-2-ml-paq-12-units
Crist Fragrances,cf_10367349096723,Crist Fragances - Wholesale,MILESTONE MIZAN FIRDOUS Eau De Parfum 100ml (UNISEX),12.5,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/FullSizeRender_b41aba00-9583-4b47-a71c-3e291379de6f.jpg?v=1776093183,imagenes_perfumes\crist_fragrances\cf_10367349096723_MILESTONE_MIZAN_FIRDOUS_Eau_De_Parfum_100ml_(UNISEX).jpg,https://wholesale.cristfragances.com/products/milestone-mizan-firdous-eau-de-parfum-100ml-unisex
Crist Fragrances,cf_10367010078995,CRISTFRAGANCES WHOLESALE,"YSL Yves Saint Laurent Libre Eau de Parfum EDP Sample Spray .04oz, 1.2ml",3.5,3614273912761,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_66.webp?v=1776033304,"imagenes_perfumes\crist_fragrances\cf_10367010078995_YSL_Yves_Saint_Laurent_Libre_Eau_de_Parfum_EDP_Sample_Spray_.04oz,_1.2ml.webp",https://wholesale.cristfragances.com/products/ysl-yves-saint-laurent-libre-eau-de-parfum-edp-sample-spray-04oz-1-2ml
Crist Fragrances,cf_10367020990739,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Y Iced Cologne EDT Intense Sample Spray .04oz 1.2ml New 2026,4.5,3614274492392,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_69.webp?v=1776037116,imagenes_perfumes\crist_fragrances\cf_10367020990739_Yves_Saint_Laurent_Y_Iced_Cologne_EDT_Intense_Sample_Spray_.04oz_1.2ml_New_2026.webp,https://wholesale.cristfragances.com/products/yves-saint-laurent-y-iced-cologne-edt-intense-sample-spray-04oz-1-2ml-new-2026
Crist Fragrances,cf_10366986125587,CRISTFRAGANCES WHOLESALE,Black Opium Over Red by Yves Saint Laurent for Women 1.2 oz  0.04oz Eau De Parfum Vial,3.5,3614274076219,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_59_fa835f8b-ad38-4760-b8aa-b79001ba57ec.webp?v=1776027306,imagenes_perfumes\crist_fragrances\cf_10366986125587_Black_Opium_Over_Red_by_Yves_Saint_Laurent_for_Women_1.2_oz_0.04oz_Eau_De_Parfum.webp,https://wholesale.cristfragances.com/products/black-opium-over-red-by-yves-saint-laurent-for-women-1-2-oz-0-04oz-eau-de-parfum-vial
Crist Fragrances,cf_10370960818451,CRISTFRAGANCES WHOLESALE,The House Of Oud Unisex Dear Karma EDP Spray 2.5 oz,159.99,8055773548992,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/dark-375x500.97046.2x.avif?v=1776285334,imagenes_perfumes\crist_fragrances\cf_10370960818451_The_House_Of_Oud_Unisex_Dear_Karma_EDP_Spray_2.5_oz.avif,https://wholesale.cristfragances.com/products/the-house-of-oud-unisex-dear-karma-edp-spray-2-5-oz
Crist Fragrances,cf_10366955225363,Crist Fragances - Wholesale,BOULEVARD ROUGE EXTRAIT 3.4 FL.OZ 100 ML EAU DE PARFUM SPRAY,11.5,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/IMG-1671.jpg?v=1776013348,imagenes_perfumes\crist_fragrances\cf_10366955225363_BOULEVARD_ROUGE_EXTRAIT_3.4_FL.OZ_100_ML_EAU_DE_PARFUM_SPRAY.jpg,https://wholesale.cristfragances.com/products/boulevard-rouge-extrait-3-4-fl-oz-100-ml-eau-de-parfum-spray
Crist Fragrances,cf_10367009128723,Crist Fragances - Original Arabian Fragances,Yves Saint Laurent Myslf Sample Vial 0.04 Oz ( 1.2 ml ) Eau de Parfum Men Spray (PAQ 12 UNITS),24.99,3614273852784,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.23_6.jpg?v=1776032817,imagenes_perfumes\crist_fragrances\cf_10367009128723_Yves_Saint_Laurent_Myslf_Sample_Vial_0.04_Oz_(_1.2_ml_)_Eau_de_Parfum_Men_Spray_.jpg,https://wholesale.cristfragances.com/products/yves-saint-laurent-myslf-sample-vial-0-04-oz-1-2-ml-eau-de-parfum-men-spray
Crist Fragrances,cf_10366979506451,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Black Opium Eau De Parfum Spray 0.04 Oz Sample (PAQ 12 UNITS ),24.99,3614274060096,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.22_2.jpg?v=1776025495,imagenes_perfumes\crist_fragrances\cf_10366979506451_Yves_Saint_Laurent_Black_Opium_Eau_De_Parfum_Spray_0.04_Oz_Sample_(PAQ_12_UNITS_.jpg,https://wholesale.cristfragances.com/products/yves-saint-laurent-black-opium-eau-de-parfum-spray-0-04-oz-sample-paq-12-units
Crist Fragrances,cf_10367007916307,Crist Fragances - Wholesale,"Yves Saint Laurent Libre Eau de Parfum EDP Intense Sample Spray .04oz, 1.2ml (PAQ 12 UNITS)",24.99,3614273069595,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.23_4.jpg?v=1776032232,"imagenes_perfumes\crist_fragrances\cf_10367007916307_Yves_Saint_Laurent_Libre_Eau_de_Parfum_EDP_Intense_Sample_Spray_.04oz,_1.2ml_(PA.jpg",https://wholesale.cristfragances.com/products/ysl-yves-saint-laurent-libre-intense-1-2ml-04fl-oz-spray-sample-paq-12-units
Crist Fragrances,cf_10175640305939,Crist Fragances - Wholesale,"Ariana Grande Thank U, Next2.0 Eau de Parfum",55.0,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/b0574501c244e8d6923fef0ac604654d.jpg?v=1761794267,"imagenes_perfumes\crist_fragrances\cf_10175640305939_Ariana_Grande_Thank_U,_Next2.0_Eau_de_Parfum.jpg",https://wholesale.cristfragances.com/products/ariana-grande-thank-u-next2-0-eau-de-parfum
Crist Fragrances,cf_10043873067283,Armaf,Armaf Club De Nuit Parfum MINI 10 pieces 0.17 oz each,59.99,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/IMG_2657.jpg?v=1775495038,imagenes_perfumes\crist_fragrances\cf_10043873067283_Armaf_Club_De_Nuit_Parfum_MINI_10_pieces_0.17_oz_each.jpg,https://wholesale.cristfragances.com/products/armaf-club-de-nuit-parfum-mini-10-pieces-0-17-oz-each-club-de-nuit-intense-man-sillage-urban-man-elixir-iconic-club-de-nuit-women-milestone-untold-imperiale-for-men-and-women
Crist Fragrances,cf_10303687688467,Armaf,ARMAF ODYSSEY TYRANT GIFT SET,32.75,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/ODYSSEYTYRANTGIFTSET_png.webp?v=1770937721,imagenes_perfumes\crist_fragrances\cf_10303687688467_ARMAF_ODYSSEY_TYRANT_GIFT_SET.webp,https://wholesale.cristfragances.com/products/armaf-odyssey-tyrant-gift-set-1
Crist Fragrances,cf_10366979768595,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Black Opium Eau De Parfum Spray 0.04 Oz Sample,3.5,3614274060096,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_57.webp?v=1776025720,imagenes_perfumes\crist_fragrances\cf_10366979768595_Yves_Saint_Laurent_Black_Opium_Eau_De_Parfum_Spray_0.04_Oz_Sample.webp,https://wholesale.cristfragances.com/products/yves-saint-laurent-black-opium-eau-de-parfum-spray-0-04-oz-sample
Crist Fragrances,cf_9989726667027,Crist Fragances - Wholesale,Haya Eau Parfum 3.4oz,23.99,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/haya-eau-parfum-34oz-3765697.jpg?v=1759183278,imagenes_perfumes\crist_fragrances\cf_9989726667027_Haya_Eau_Parfum_3.4oz.jpg,https://wholesale.cristfragances.com/products/haya-eau-parfum-3-4oz
Crist Fragrances,cf_10366967808275,Crist Fragances - Wholesale,Yves Saint Laurent- Black Opium Glitter 0.04oz/1.2ml (PAQ 12 UNITS),24.99,3614274186185,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.22_1.jpg?v=1776018917,imagenes_perfumes\crist_fragrances\cf_10366967808275_Yves_Saint_Laurent-_Black_Opium_Glitter_0.04oz1.2ml_(PAQ_12_UNITS).jpg,https://wholesale.cristfragances.com/products/yves-saint-laurent-black-opium-glitter-0-04oz-1-2ml-paq-12-units
Crist Fragrances,cf_10367006572819,Crist Fragances - Wholesale,Yves Saint Laurent Le Parfum Spray 1.2ml .04fl oz (PAQ 12 UNITS),24.99,3614274266832,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.23_2.jpg?v=1776031924,imagenes_perfumes\crist_fragrances\cf_10367006572819_Yves_Saint_Laurent_Le_Parfum_Spray_1.2ml_.04fl_oz_(PAQ_12_UNITS).jpg,https://wholesale.cristfragances.com/products/yves-saint-laurent-le-parfum-perfume-spray-1-2ml-04fl-oz-paq-12-units
Crist Fragrances,cf_9995456381203,Armaf,Tag Him Uomo Rosso Armaf for Men,21.95,,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/IMG_6193_25d2c4ed-17a7-4628-9d0e-a4678a64c900.jpg?v=1775749708,imagenes_perfumes\crist_fragrances\cf_9995456381203_Tag_Him_Uomo_Rosso_Armaf_for_Men.jpg,https://wholesale.cristfragances.com/products/tag-him-uomo-rosso-armaf-for-men
Crist Fragrances,cf_10367008702739,Crist Fragances - Wholesale,"Yves Saint Laurent Libre Eau de Parfum EDP Intense Sample Spray .04oz, 1.2ml",3.5,3614273069595,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s-l1600_61.webp?v=1776032626,"imagenes_perfumes\crist_fragrances\cf_10367008702739_Yves_Saint_Laurent_Libre_Eau_de_Parfum_EDP_Intense_Sample_Spray_.04oz,_1.2ml.webp",https://wholesale.cristfragances.com/products/yves-saint-laurent-libre-eau-de-parfum-edp-intense-sample-spray-04oz-1-2ml
Crist Fragrances,cf_10366979997971,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Black Opium Over Red Eau De Parfum Spray 0.04 Oz Sample (PAQ 12 UNITS),24.99,3614274076219,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.23_1.jpg?v=1776025827,imagenes_perfumes\crist_fragrances\cf_10366979997971_Yves_Saint_Laurent_Black_Opium_Over_Red_Eau_De_Parfum_Spray_0.04_Oz_Sample_(PAQ_.jpg,https://wholesale.cristfragances.com/products/yves-saint-laurent-black-opium-over-red-eau-de-parfum-spray-0-04-oz-sample-paq-12-units
Crist Fragrances,cf_10361026543891,CRISTFRAGANCES WHOLESALE,Victor Manuelle Live Bleu by Victor Manuelle Eau De Parfum Spray 3.4 oz for Meno,17.5,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/Untitleddesign-2026-03-27T124340.934_1200x_82e2773e-898e-4464-b6f7-84d9965e388c.webp?v=1775274072,imagenes_perfumes\crist_fragrances\cf_10361026543891_Victor_Manuelle_Live_Bleu_by_Victor_Manuelle_Eau_De_Parfum_Spray_3.4_oz_for_Meno.webp,https://wholesale.cristfragances.com/products/victor-manuelle-live-bleu-by-victor-manuelle-eau-de-parfum-spray-3-4-oz-for-meno
Crist Fragrances,cf_9989707202835,Crist Fragances,Set Burj Dubai 3 pcs 50 ml,17.0,,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/set-burj-dubai-3-pcs-50-ml-7016245.jpg?v=1759183591,imagenes_perfumes\crist_fragrances\cf_9989707202835_Set_Burj_Dubai_3_pcs_50_ml.jpg,https://wholesale.cristfragances.com/products/set-burj-dubai-3-pcs-50-ml
Crist Fragrances,cf_10366966989075,Crist Fragances - Wholesale,Libre Berry Crush by Yves Saint Laurent 1.2 OZ,3.5,3614274521399,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/P0_1_a6de9783-4b20-41eb-a5f8-1f99f7f0d019.jpg?v=1776018732,imagenes_perfumes\crist_fragrances\cf_10366966989075_Libre_Berry_Crush_by_Yves_Saint_Laurent_1.2_OZ.jpg,https://wholesale.cristfragances.com/products/libre-berry-crush-by-yves-saint-laurent-1-2-oz
Crist Fragrances,cf_10366988091667,CRISTFRAGANCES WHOLESALE,YVES SAINT LAURENT BLACK OPIUM EAU DE PARFUM GLITTER 1.2 ml 0.04 fl.oz,3.5,3614274186185,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/m_67d4da1c07ac5592af7e298c_15f234b3-303b-4f62-9efa-a69bf619ab42.jpg?v=1776027527,imagenes_perfumes\crist_fragrances\cf_10366988091667_YVES_SAINT_LAURENT_BLACK_OPIUM_EAU_DE_PARFUM_GLITTER_1.2_ml_0.04_fl.oz.jpg,https://wholesale.cristfragances.com/products/yves-saint-laurent-black-opium-eau-de-parfum-glitter-1-2-ml-0-04-fl-oz
Crist Fragrances,cf_10366606115091,CRISTFRAGANCES WHOLESALE,Yves Saint Laurent Y Le Parfum 1.2 oz,3.5,3614274266832,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/3501545975_w640_h640_yves-saint-laurent.webp?v=1775945869,imagenes_perfumes\crist_fragrances\cf_10366606115091_Yves_Saint_Laurent_Y_Le_Parfum_1.2_oz.webp,https://wholesale.cristfragances.com/products/yves-saint-laurent-y-le-parfum-1-2-oz
Crist Fragrances,cf_9989720637715,Lattafa,Her Confession Lattafa,29.95,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/her-confession-lattafa-perfumes-7355683.jpg?v=1759183373,imagenes_perfumes\crist_fragrances\cf_9989720637715_Her_Confession_Lattafa.jpg,https://wholesale.cristfragances.com/products/her-confession-lattafa-perfumes
Crist Fragrances,cf_9989718278419,Al Haramain,Al Haramain Ruby Edition 100 ml,41.5,,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/al-haramain-ruby-edition-20-oz-6011791.jpg?v=1759183411,imagenes_perfumes\crist_fragrances\cf_9989718278419_Al_Haramain_Ruby_Edition_100_ml.jpg,https://wholesale.cristfragances.com/products/al-haramain-ruby-edition-3-4-oz
Crist Fragrances,cf_9989701796115,Armaf,Discovery Set Collector’s Pride by Armaf,250.0,,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/img_4981.jpg?v=1747490767,imagenes_perfumes\crist_fragrances\cf_9989701796115_Discovery_Set_Collector’s_Pride_by_Armaf.jpg,https://wholesale.cristfragances.com/products/discovery-set-collectors-pride-by-armaf
Crist Fragrances,cf_10366966694163,Crist Fragances - Wholesale,Libre Berry Crush by Yves Saint Laurent (PAQ 12UNITS X 1.2 0Z),24.95,3614274521399,True,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/WhatsAppImage2026-04-12at11.45.23.jpg?v=1776018477,imagenes_perfumes\crist_fragrances\cf_10366966694163_Libre_Berry_Crush_by_Yves_Saint_Laurent_(PAQ_12UNITS_X_1.2_0Z).jpg,https://wholesale.cristfragances.com/products/libre-berry-crush-by-yves-saint-laurent-paq-12units-x-1-2-0z
Crist Fragrances,cf_10125571358995,Dior,(TESTER) MISS DIOR LE PARFUM 75M,135.0,,False,https://cdn.shopify.com/s/files/1/0936/6713/1667/files/s2747178-main-zoom_f81e7b93-179d-4af9-b990-139c14d91848.jpg?v=1758121832,imagenes_perfumes\crist_fragrances\cf_10125571358995_(TESTER)_MISS_DIOR_LE_PARFUM_75M.jpg,https://wholesale.cristfragances.com/products/tester-miss-dior-le-parfum-75m
